Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Dayofweek,month
0.0,0.0,0.0,0.0,0.0,0.0,2.6184638664745106,8.237560920972864,18.13163993592315,25.111685745549718,31.906995407305384,32.27976495605566,35.08075331716365,32.65372873594227,29.57623750783574,22.547837686887277,53.0,5.6626569547116645,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,0.0,0.0,1.629458616858817,22.0,31.0,56.0,68.0,31.398369308441055,96.0,31.49912009403363,27.33129508792786,21.471112513679557,51.0,22.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.8216909936970167,19.0,28.0,41.0,44.0,44.0,44.0,43.0,43.0,37.0,26.0,13.0,3.0,4.783713355826006e-05,3.2970773975728794e-05,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.8216909936970167,17.0,24.0,28.0,37.0,38.0,37.0,37.0,28.0,26.0,17.0,7.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,16.0,26.0,37.0,44.0,47.0,48.0,43.0,43.0,26.0,17.0,10.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.629458616858817,12.0,20.0,35.0,41.0,47.0,48.0,46.0,46.0,36.0,30.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,25.0,15.0,26.0,42.0,48.0,47.0,42.0,35.0,25.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,5
0.0,0.0,0.0,0.0,0.0,0.0,2.6184638664745106,8.615066655712658,16.573265381615798,26.023002904833316,32.65530032814952,34.764588386360394,35.08075331716365,32.65372873594227,29.236149162535398,22.185436329497257,53.0,5.6626569547116645,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,1.3694703483558675,7.916121138182618,18.892435852963725,25.317850290223006,31.906995407305384,34.26969436051697,97.0,33.61236608717068,29.042283458665487,21.95937884481826,48.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,1,5
4.047910767566223e-05,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.629458616858817,19.0,31.0,39.0,42.0,44.0,44.0,43.0,43.0,36.0,25.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.0,2.0,3.0,4.0,3.0,6.0,7.0,10.0,8.0,9.0,8.0,5.0,2.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,28.0,37.0,44.0,48.0,36.0,28.0,19.0,18.0,14.0,6.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.4541304037665858,2.6184638664745106,26.0,42.0,52.0,54.0,54.0,54.0,53.0,52.0,44.0,29.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,27.0,36.0,43.0,47.0,47.0,46.0,42.0,35.0,28.0,7.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.317224149195227,8.336233223642141,55.0,64.0,48.0,87.0,70.0,67.0,62.0,57.0,46.0,25.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,2.036994560028884,8.772849676113252,18.60254574318234,25.317850290223006,31.906995407305384,30.409391433668358,96.0,30.891464791455256,77.0,21.121463621311563,35.0,17.0,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.8216909936970167,19.0,26.0,24.0,28.0,38.0,29.0,24.0,28.0,31.0,25.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.629458616858817,11.0,24.0,27.0,23.0,24.0,22.0,22.0,15.0,4.0,2.0,7.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,29.0,32.0,40.0,35.0,29.0,26.0,25.0,34.0,22.0,13.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.6184638664745106,26.0,42.0,52.0,54.0,54.0,53.0,52.0,49.0,43.0,28.0,9.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,17.0,25.0,32.0,32.0,23.0,16.0,17.0,24.0,19.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2,5
0.0,0.0,0.0,0.0,0.0,0.0,2.252574748236668,11.0,41.0,40.0,24.0,19.0,25.0,21.0,8.0,17.0,16.0,5.6626569547116645,1.5940933086032245,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,2.1484339282946023,20.0,40.0,54.0,50.0,77.0,59.0,37.0,12.0,19.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,5.0,7.0,14.0,17.0,10.0,12.0,11.0,9.0,6.0,14.0,16.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,8.0,12.0,17.0,14.0,12.0,8.0,3.0,7.0,13.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,14.0,15.0,15.0,9.0,12.0,14.0,4.0,11.0,12.0,8.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,1.629458616858817,11.0,27.0,32.0,29.0,29.0,41.0,40.0,11.0,11.0,7.0,4.0,2.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,15.0,30.0,42.0,39.0,34.0,11.0,25.0,23.0,6.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,5
0.0,0.0,0.0,0.0,0.0,0.0,2.6184638664745106,15.0,24.0,28.0,39.0,61.0,46.0,78.0,39.0,3.0,23.0,18.0,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,2.4964897352689746,9.050820169404256,44.0,24.0,21.0,56.0,56.0,34.0,32.0,15.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.629458616858817,5.0,7.0,11.0,28.0,27.0,28.0,36.0,15.0,4.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,4.0,4.0,6.0,7.0,16.0,18.0,23.0,16.0,11.0,12.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,11.0,17.0,22.0,18.0,9.0,3.0,10.0,6.0,9.0,6.0,3.0,2.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.4060876592605887,26.0,19.0,13.0,31.0,34.0,38.0,19.0,19.0,10.0,6.0,5.0,1.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,17.0,24.0,26.0,5.0,3.0,12.0,20.0,30.0,25.0,15.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.6184638664745106,15.0,17.0,51.0,58.0,60.0,67.0,40.0,25.0,36.0,50.0,5.898729510325078,1.4818554221694582,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,1.890549150408416,7.215687677756627,17.578759327223295,76.0,67.0,67.0,65.0,58.0,44.0,14.0,11.0,19.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,4.0,9.0,11.0,24.0,31.0,36.0,32.0,21.0,10.0,23.0,24.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,11.0,12.0,26.0,26.0,29.0,31.0,28.0,20.0,16.0,18.0,12.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,4.0,3.0,3.0,7.0,6.0,9.0,6.0,11.0,23.0,30.0,28.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.7334855186189184,28.0,42.0,42.0,31.0,36.0,23.0,14.0,35.0,8.0,9.0,13.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,4.0,15.0,29.0,40.0,44.0,48.0,37.0,32.0,33.0,27.0,23.0,11.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.9754861949897478,9.468563327899084,17.392231506112587,26.023002904833316,71.0,60.0,67.0,60.0,51.0,67.0,13.875612729473366,16.0,1.4818554221694582,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,0.0,0.1291157304681971,2.036994560028884,7.394475015338361,44.0,23.970570273389306,50.0,69.0,63.0,61.0,72.0,58.0,49.0,23.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.8216909936970167,21.0,34.0,37.0,30.0,29.0,30.0,33.0,32.0,35.0,26.0,11.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,21.0,28.0,31.0,30.0,29.0,29.0,29.0,28.0,23.0,20.0,11.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.629458616858817,15.0,24.0,24.0,32.0,36.0,40.0,40.0,48.0,38.0,29.0,15.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.1711786840038941,2.6184638664745106,19.0,46.0,35.0,35.0,39.0,40.0,41.0,42.0,37.0,32.0,13.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,5.0,17.0,31.0,42.0,49.0,50.0,50.0,50.0,46.0,39.0,28.0,15.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,5
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,2.6184638664745106,8.336233223642141,17.1392496920051,27.690540733342846,30.76468700883179,34.764588386360394,35.08075331716365,33.946497360536455,30.15565701241261,23.09991445794058,14.359872773079537,5.898729510325078,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,1.3481156947869133,7.98808280677789,17.756389465744423,27.424457937118987,62.0,51.0,80.0,59.0,26.854507006643473,23.19887486621643,14.205610700784797,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.629458616858817,18.0,30.0,43.0,44.0,44.0,44.0,44.0,44.0,40.0,29.0,14.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,21.0,35.0,35.0,38.0,37.0,38.0,30.0,30.0,8.0,8.0,7.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,19.0,31.0,42.0,47.0,49.0,50.0,50.0,46.0,37.0,27.0,15.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.7334855186189184,7.394475015338361,46.0,52.0,35.0,40.0,45.0,42.0,40.0,35.0,30.0,9.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,5.0,17.0,30.0,40.0,47.0,50.0,50.0,45.0,42.0,33.0,11.0,6.0,2.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,44.0,83.0,30.584413166227815,98.0,32.65372873594227,28.28728919256902,21.79188929044971,13.875612729473366,5.898729510325078,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,15.0,20.0,22.0,26.0,31.0,26.0,28.0,29.0,25.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.0,3.0,4.0,22.0,38.0,42.0,43.0,43.0,43.0,38.0,27.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,6.0,7.0,5.0,6.0,7.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,32.0,39.0,49.0,46.0,37.0,42.0,36.0,21.0,11.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,4.0,12.0,11.0,13.0,13.0,19.0,13.0,26.0,23.0,9.0,5.0,2.0,1.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,27.0,37.0,43.0,48.0,48.0,47.0,43.0,35.0,26.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,68.0,69.0,59.0,51.0,20.83369348562449,36.0,5.753596049946591,1.4818554221694582,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.629458616858817,13.0,18.0,46.0,57.0,21.0,17.0,27.0,39.0,60.0,26.0,12.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,3.0,3.0,25.0,37.0,42.0,37.0,37.0,35.0,36.0,35.0,21.0,13.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,8.0,13.0,12.0,14.0,9.0,9.0,6.0,4.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,19.0,17.0,31.0,39.0,48.0,48.0,45.0,38.0,24.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,5.0,9.0,14.0,31.0,27.0,18.0,12.0,35.0,36.0,40.0,9.0,10.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,20.0,30.0,25.0,27.0,30.0,33.0,35.0,27.0,16.0,12.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,17.578759327223295,25.528339639438794,29.930559568024965,32.27976495605566,95.0,89.0,32.0,9.0,39.0,24.0,1.4303686280852996,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,4.0,28.0,18.763625952764038,26.023002904833316,74.0,30.409391433668358,88.0,30.63035086349866,28.80746275005997,38.0,48.0,22.0,1.4818554221694582,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.629458616858817,11.0,32.0,42.0,43.0,44.0,43.0,37.0,22.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,2.0,5.0,15.0,32.0,27.0,28.0,23.0,31.0,16.0,10.0,10.0,6.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.0,10.0,25.0,38.0,45.0,43.0,41.0,47.0,27.0,8.0,21.0,13.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,2.6184638664745106,28.0,43.0,45.0,43.0,53.0,49.0,52.0,53.0,40.0,23.0,14.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.2997578828571955,1.0,10.0,23.0,12.0,33.0,45.0,29.0,46.0,8.0,11.0,22.0,10.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,3,6
0.0,0.0,0.0,0.0,0.0,0.0,2.7334855186189184,7.394475015338361,37.0,54.0,68.0,86.0,94.0,33.61236608717068,29.57623750783574,22.799999586184224,14.205610700784797,19.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.4541304037665858,2.4964897352689746,7.740426005340442,18.60254574318234,26.940145531279487,31.906995407305384,34.26969436051697,97.0,31.10340917436512,27.739657111882902,69.0,43.0,18.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,3.0,5.0,2.0,1.0,22.0,39.0,35.0,36.0,43.0,38.0,26.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,4.0,18.0,30.0,31.0,30.0,30.0,24.0,18.0,9.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,29.0,38.0,45.0,49.0,49.0,47.0,34.0,10.0,8.0,7.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.4541304037665858,2.7334855186189184,27.0,42.0,52.0,54.0,53.0,51.0,50.0,47.0,28.0,19.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,4.0,15.0,27.0,36.0,41.0,48.0,48.0,46.0,41.0,16.0,7.0,15.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,4,6
0.0,0.0,0.0,0.0,0.0,0.0,2.7334855186189184,9.404515863676327,17.392231506112587,26.465701216088533,81.0,68.0,62.0,57.0,47.0,65.0,14.459266657155087,6.074536029039239,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,0.0,0.09977742566246986,1.890549150408416,7.740426005340442,16.42091627386536,26.127952615381293,30.409756693426846,75.0,61.0,61.0,6.0,59.0,12.0,12.0,1.4818554221694582,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.629458616858817,18.0,32.0,42.0,35.0,43.0,39.0,33.0,28.0,39.0,26.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,2.252574748236668,16.0,32.0,26.0,17.0,17.0,15.0,16.0,18.0,14.0,12.0,7.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,18.0,30.0,40.0,47.0,40.0,40.0,43.0,47.0,38.0,27.0,16.0,5.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.1711786840038941,2.6184638664745106,24.0,42.0,53.0,47.0,42.0,12.0,5.0,20.0,29.0,7.0,5.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,27.0,37.0,44.0,32.0,31.0,40.0,41.0,34.0,21.0,15.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,5,6
0.0,0.0,0.0,0.0,0.0,0.0,1.9754861949897478,9.19776135403388,17.942756317398306,26.940145531279487,29.500931418459714,64.0,59.0,83.0,28.011262853088994,23.352435107756254,14.459266657155087,6.074536029039239,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,0.0,0.1291157304681971,1.890549150408416,7.98808280677789,18.00566975892884,26.23743872951674,30.409756693426846,83.0,86.0,30.420210817946362,27.47645471343196,20.83369348562449,54.0,5.753596049946591,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.8216909936970167,20.0,32.0,42.0,32.0,29.0,40.0,42.0,43.0,36.0,24.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,15.0,17.0,18.0,16.0,17.0,18.0,16.0,16.0,16.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,19.0,32.0,42.0,49.0,50.0,49.0,50.0,42.0,40.0,27.0,16.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.4541304037665858,2.7334855186189184,7.394475015338361,23.0,49.0,50.0,44.0,50.0,44.0,45.0,37.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,29.0,39.0,46.0,49.0,50.0,49.0,45.0,38.0,27.0,11.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,6,6
0.0,0.0,0.0,0.0,0.0,0.0,1.9754861949897478,9.404515863676327,17.392231506112587,25.700402978066087,31.906995407305384,32.27976495605566,98.0,32.65372873594227,28.28728919256902,22.799999586184224,13.875612729473366,5.977562226342737,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,1.3481156947869133,8.039400369489274,17.64103821614996,26.23743872951674,31.906995407305384,34.26969436051697,97.0,33.61236608717068,29.57623750783574,21.79188929044971,54.0,25.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.37996234379364907,1.8216909936970167,19.0,31.0,42.0,44.0,44.0,44.0,43.0,31.0,38.0,26.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.37996234379364907,1.8216909936970167,11.0,11.0,10.0,11.0,15.0,14.0,10.0,13.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,18.0,29.0,38.0,45.0,43.0,49.0,48.0,37.0,36.0,26.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,2.9628330888647884e-05,2.5368673568160105e-05,0.37996234379364907,2.4060876592605887,25.0,40.0,51.0,50.0,50.0,50.0,50.0,51.0,44.0,32.0,14.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,27.0,37.0,43.0,43.0,49.0,48.0,43.0,36.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
0.0,0.0,0.0,0.0,0.0,0.0,2.4060876592605887,8.237560920972864,16.781456554919785,24.177644214098887,85.0,30.778747423505507,96.0,85.0,26.854507006643473,66.0,14.01936152721155,6.074536029039239,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,2.252574748236668,24.0,39.0,61.0,28.686784347331624,87.0,74.0,31.10340917436512,29.042283458665487,20.83369348562449,50.0,22.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,4.0,19.0,30.0,40.0,43.0,43.0,42.0,33.0,5.0,29.0,23.0,13.0,3.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,13.0,14.0,16.0,19.0,21.0,24.0,24.0,17.0,14.0,4.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,29.0,38.0,45.0,42.0,47.0,47.0,39.0,32.0,24.0,14.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.1711786840038941,1.8216909936970167,14.0,9.0,37.0,20.0,49.0,48.0,53.0,52.0,44.0,30.0,12.0,4.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,1,6
0.0,0.0,0.0,0.0,2.5368673568160105e-05,0.09387054373266171,1.263569553606068,25.0,35.0,39.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,12.0,1.5109234542849042,4.783713355826006e-05,0.001788344803225387,0.00115493479807047,0.0026781724412252186,0.0027382365162687593,1,6
0.0,0.0,0.0,0.0,0.0,0.0,2.252574748236668,8.131402984466133,57.0,76.0,29.24647671894985,34.26969436051697,97.0,32.65372873594227,27.33129508792786,22.185436329497257,49.0,20.0,7.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.1711786840038941,2.4517520130504145,16.0,3.0,27.0,62.0,32.614373059465535,97.0,33.61236608717068,29.042283458665487,47.0,28.0,18.0,6.0,4.783713355826006e-05,0.0,0.0,0.0,0.0,2,6
0.0,0.0,0.0,0.0,0.0,0.2997578828571955,1.629458616858817,16.0,27.0,36.0,41.0,42.0,41.0,36.0,40.0,34.0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2,6
